lat,lng,date
-8.11993801583453,-34.8980190527742,2021-01-20
-8.21160759506821,-34.9310191497234,2021-01-20
-9.32487779559662,-40.5196421179546,2021-01-20
-8.05942420386763,-34.9392146044236,2021-01-20
-8.05424693271444,-36.0473709419497,2021-01-20
-7.92039371148456,-40.1680433338936,2021-01-21
-8.17782322028314,-34.9376364058257,2021-01-21
-8.13770622424059,-34.4907078935242,2021-01-21
-7.97957372573712,-34.8377861361502,2021-01-21
-7.92065044498299,-34.8502819230406,2021-01-21
-8.09948478390328,-34.9131074952538,2021-01-21
-8.41099392517145,-39.2853988578635,2021-01-21
-8.87588787473341,-36.1083104262011,2021-01-21
-8.50021884520259,-37.2368407276293,2021-01-21
-7.84202438190432,-34.8996629221227,2021-01-21
-8.11600693985358,-35.0833349465365,2021-01-01
-7.97377478073369,-34.8687872987564,2021-01-01
-7.68926803489769,-35.5313118657298,2021-01-02
-9.32487779559662,-40.5196421179546,2021-01-02
-7.64450276670007,-40.4706865367968,2021-01-06
-7.87036195865702,-34.9045830913573,2021-01-06
-7.77095590872715,-34.8981958665874,2021-01-06
-7.73039433167525,-34.4847369917641,2021-01-08
-7.78735451727503,-34.9080097420684,2021-01-08
-7.92274703217109,-34.8307134703195,2021-01-08
-7.68926803489769,-35.5313118657298,2021-01-01
-8.50021884520259,-37.2368407276293,2021-01-01
-9.32487779559662,-40.5196421179546,2021-01-01
-8.23765288932733,-34.4939997694675,2021-01-01
-9.32487779559662,-40.5196421179546,2021-01-03
-8.10502468601393,-34.4911179761113,2021-01-03
-8.22649844784902,-35.5294568511098,2021-01-03
-8.24235244545179,-35.5528675623954,2021-01-03
-8.11588053068737,-34.9476011730421,2021-01-04
-7.94216611278255,-38.2197434607745,2021-01-04
-7.79471992024593,-34.9034039962688,2021-01-04
-8.24190376535585,-36.6183987944523,2021-01-04
-7.96938122535191,-35.5516869655155,2021-01-04
-8.15726347217778,-34.9672072270852,2021-01-05
-8.82861883923215,-36.0026113597114,2021-01-05
-7.77837231290872,-35.5690574067551,2021-01-06
-7.94216611278255,-38.2197434607745,2021-01-06
-8.11072620875153,-34.9420375285245,2021-01-08
-7.92955467370416,-36.3741316477206,2021-01-08
-8.86395800670854,-39.8962734462567,2021-01-09
-7.96938122535191,-35.5516869655155,2021-01-09
-7.89990791662875,-34.8306450671833,2021-01-09
-7.85755514635973,-34.9103522097275,2021-01-09
-8.50021884520259,-37.2368407276293,2021-01-10
-7.98864998043426,-34.8477117285677,2021-01-11
-8.81629903495376,-34.9266934432267,2021-01-11
-7.91429672602825,-34.9049398132095,2021-01-12
-7.78095844787237,-34.8419948895153,2021-01-13
-8.00481721933551,-34.9153398626389,2021-01-13
-7.91825247123709,-34.8277172605594,2021-01-13
-7.94216611278255,-38.2197434607745,2021-01-13
-9.32487779559662,-40.5196421179546,2021-01-13
-7.64450276670007,-40.4706865367968,2021-01-13
-8.04017722876478,-34.9496726892074,2021-01-13
-8.67022542891995,-35.1919352274429,2021-01-14
-7.92955467370416,-36.3741316477206,2021-01-14
-7.96938122535191,-35.5516869655155,2021-01-14
-8.80112316483556,-34.9119088993441,2021-01-14
-9.32487779559662,-40.5196421179546,2021-01-14
-8.20596418489574,-34.9220959936566,2021-01-14
-8.22649844784902,-35.5294568511098,2021-01-14
-8.11136668439175,-34.4963842837294,2021-01-15
-8.11997395370898,-35.0263518756248,2021-01-15
-8.93340823928592,-38.3017194616539,2021-01-15
-8.10196712447005,-34.9373179601128,2021-01-15
-7.78112306870583,-34.8975980656054,2021-01-15
-7.77837231290872,-35.5690574067551,2021-01-15
-8.03824738529861,-34.8759614852477,2021-01-15
-8.06463271885276,-34.3492702656337,2021-01-15
-8.80887544875002,-34.8873603018267,2021-01-15
-9.10604026643426,-36.7473518189581,2021-01-15
-8.24190376607607,-36.1839878538653,2021-01-15
-8.06608835521153,-34.9963461855454,2021-01-16
-8.10469105528951,-34.9912497000456,2021-01-16
-8.24190376607607,-36.1839878538653,2021-01-16
-8.06371098244882,-34.8734576648941,2021-01-16
-8.50021884520259,-37.2368407276293,2021-01-21
-8.50021884520259,-37.2368407276293,2021-01-21
-8.01007365761349,-35.0157143620641,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-21
-8.02709990147481,-34.8889797019913,2021-01-21
-7.68926803489769,-35.5313118657298,2021-01-21
-8.76632663291361,-35.6972544458122,2021-01-21
-8.67022542891995,-35.1919352274429,2021-01-21
-7.99099561393293,-34.9274005581553,2021-01-21
-7.98936745069692,-34.9345713886012,2021-01-21
-8.80543984512924,-34.9256612423234,2021-01-21
-8.31643692215964,-35.0127411502467,2021-01-21
-8.04270403183737,-34.9022462221448,2021-01-21
-7.68926803489769,-35.5313118657298,2021-01-21
-8.16151420103615,-34.9231404171317,2021-01-21
-8.21938273670921,-34.4930835153259,2021-01-21
-7.97100596481378,-34.8975594740168,2021-01-21
-8.23402168512543,-34.4993713583977,2021-01-21
-8.08552484765241,-34.8871877961539,2021-01-21
-8.22649844784902,-35.5294568511098,2021-01-21
-8.09713818957385,-34.9721449370048,2021-01-21
-7.94256296780283,-34.8373406638134,2021-01-21
-8.01706942164561,-34.9042070139082,2021-01-21
-7.79164321353201,-39.3031708886797,2021-01-21
-8.08395342746106,-34.9187483912453,2021-01-21
-8.67022542891995,-35.1919352274429,2021-01-01
-8.03451891385239,-34.9362429629154,2021-01-02
-8.93340823928592,-38.3017194616539,2021-01-06
-7.64450276670007,-40.4706865367968,2021-01-08
-8.04018060755605,-34.9390256470454,2021-01-08
-8.00737058043205,-34.9275436070027,2021-01-01
-8.30811120765983,-35.0879293972512,2021-01-01
-9.10604026549867,-36.7473519097688,2021-01-01
-7.77837231290872,-35.5690574067551,2021-01-01
-8.07524293146723,-34.9361110576892,2021-01-02
-8.13010132907105,-34.9437779137509,2021-01-02
-7.99048365731256,-34.9333215549348,2021-01-02
-8.17771726510488,-34.9359201123584,2021-01-02
-8.12384172950499,-35.0890973044118,2021-01-03
-7.74358422564402,-37.6238668776184,2021-01-03
-7.99028079065514,-34.9294901156658,2021-01-03
-8.24365664767621,-34.9810756591953,2021-01-03
-9.32487779559662,-40.5196421179546,2021-01-04
-8.07415584694262,-34.8735540425387,2021-01-04
-8.04228065666343,-34.8942061862731,2021-01-04
-7.79655051518488,-34.8665860856292,2021-01-05
-8.04694899862514,-34.9265352781131,2021-01-05
-8.11516455570601,-35.0919856057611,2021-01-06
-7.74358422564402,-37.6238668776184,2021-01-06
-7.92039371148456,-40.1680433338936,2021-01-06
-8.76632663291361,-35.6972544458122,2021-01-06
-8.01659207899587,-34.8580877028812,2021-01-06
-8.67022542891995,-35.1919352274429,2021-01-08
-8.06580171257973,-34.8892140335564,2021-01-09
-8.24190376607607,-36.1839878538653,2021-01-09
-7.68926803489769,-35.5313118657298,2021-01-09
-8.06410265183215,-34.9220081989168,2021-01-09
-7.94216611278255,-38.2197434607745,2021-01-09
-8.87588787473341,-36.1083104262011,2021-01-09
-7.74358422564402,-37.6238668776184,2021-01-09
-8.13675628255016,-34.9559366256718,2021-01-09
-8.50021884520259,-37.2368407276293,2021-01-09
-8.01409711709294,-34.9148609107311,2021-01-10
-7.79143518365902,-34.8320947297629,2021-01-10
-8.82169084297731,-34.9264276646801,2021-01-10
-8.10481008305995,-34.9748658457518,2021-01-10
-9.10604026643426,-36.7473518189581,2021-01-10
-7.74358422564402,-37.6238668776184,2021-01-10
-7.79792216453308,-35.5102069109027,2021-01-10
-8.81633752698404,-34.9283693721577,2021-01-10
-8.81313867097075,-34.9027848776981,2021-01-10
-7.93678448120741,-34.8309198389064,2021-01-11
-9.10604026643426,-36.7473518189581,2021-01-11
-7.68926803489769,-35.5313118657298,2021-01-13
-8.80047895399606,-34.9241258386341,2021-01-13
-7.98132897345341,-34.8992078880103,2021-01-13
-8.29222784649598,-35.0273609794521,2021-01-13
-8.22649844784902,-35.5294568511098,2021-01-13
-8.61339794743825,-39.0362866705957,2021-01-13
-8.24235244545179,-35.5528675623954,2021-01-13
-8.01150703914062,-34.8741816409822,2021-01-14
-8.14790192985016,-34.9148176273693,2021-01-15
-7.99940780632707,-34.8941649755842,2021-01-15
-8.04842340038795,-34.9416000291769,2021-01-15
-9.32487779559662,-40.5196421179546,2021-01-15
-8.81632550160317,-34.9130150041538,2021-01-15
-8.02470680452507,-34.8982965272784,2021-01-15
-8.-8277653186188,-35.0232673843297,2021-01-15
-7.64450276670007,-40.4706865367968,2021-01-15
-9.32487779559662,-40.5196421179546,2021-01-15
-7.79164321353201,-39.3031708886797,2021-01-15
-8.76632663291361,-35.6972544458122,2021-01-15
-8.24190376607607,-36.1839878538653,2021-01-15
-8.00944722623537,-34.9924908339261,2021-01-16
-8.28745311935133,-35.0282890714009,2021-01-16
-7.96938122535191,-35.5516869655155,2021-01-16
-8.11148770434499,-34.9348720197044,2021-01-16
-8.09203341572375,-34.9662571325107,2021-01-16
-8.18661449855443,-34.9475768968297,2021-01-16
-8.08965993113778,-34.9590034693227,2021-01-16
-8.02205773676109,-34.9645089749633,2021-01-16
-8.50021884520259,-37.2368407276293,2021-01-21
-8.04853222793153,-34.9341369768886,2021-01-18
-7.79164321353201,-39.3031708886797,2021-01-18
-8.50021884520259,-37.2368407276293,2021-01-18
-7.94216611391965,-38.2197433704215,2021-01-18
-8.80701621531479,-34.9182565517705,2021-01-18
-7.94832043194078,-34.8505527879097,2021-01-18
-9.32487779559662,-40.5196421179546,2021-01-18
-8.05539348806069,-34.9078206724234,2021-01-18
-7.92039371148456,-40.1680433338936,2021-01-18
-8.22649844784902,-35.5294568511098,2021-01-18
-8.00716509592734,-34.9092500913135,2021-01-19
-8.02805619323971,-34.9893268451113,2021-01-19
-8.80064816953631,-34.9018557113941,2021-01-19
-8.19415724702325,-34.9200696970711,2021-01-19
-8.02585943195005,-34.8733712661043,2021-01-19
-8.67022542891995,-35.1919352274429,2021-01-19
-7.68926803489769,-35.5313118657298,2021-01-19
-8.05741544407823,-34.9204040242763,2021-01-19
-7.85021603658729,-35.4608570017749,2021-01-19
-7.98711568492275,-35.0451123957611,2021-01-19
-8.01782691575842,-34.9054245556822,2021-01-01
-7.92039371148456,-40.1680433338936,2021-01-02
-8.11981158900858,-34.8970578834825,2021-01-02
-8.41099392517145,-39.2853988578635,2021-01-02
-7.91848852859538,-34.9117979906293,2021-01-02
-8.50021884520259,-37.2368407276293,2021-01-06
-8.87588787473341,-36.1083104262011,2021-01-06
-7.76892680344092,-35.3131187479008,2021-01-06
-8.80089444596405,-34.8468769793278,2021-01-08
-7.92039371148456,-40.1680433338936,2021-01-01
-9.10604026643426,-36.7473518189581,2021-01-01
-8.16255678778965,-34.9343860781961,2021-01-01
-8.29511858918801,-35.5970254349382,2021-01-01
-8.03868962524223,-34.8795900291305,2021-01-01
-7.92447488084803,-34.9227666242274,2021-01-01
-8.03036029952719,-34.8896421205116,2021-01-01
-7.94216611278255,-38.2197434607745,2021-01-01
-7.79806881382321,-35.1015361459206,2021-01-02
-8.11479565073774,-34.9473427493393,2021-01-03
-7.74358422564402,-37.6238668776184,2021-01-03
-8.76632663291361,-35.6972544458122,2021-01-03
-8.29397663808031,-35.5038099427838,2021-01-03
-7.81899604615216,-34.9025814233174,2021-01-03
-8.50021884520259,-37.2368407276293,2021-01-03
-8.05640047578932,-34.4941784346473,2021-01-04
-8.76632663291361,-35.6972544458122,2021-01-04
-8.03638007470152,-34.8924340114243,2021-01-05
-7.79295546729697,-36.3741317382913,2021-01-06
-7.93910077777317,-34.8713520162692,2021-01-06
-8.24190376607607,-36.1839878538653,2021-01-06
-8.03345032969718,-34.8847981116835,2021-01-06
-7.98883495824303,-35.0274278333595,2021-01-06
-7.74358422564402,-37.6238668776184,2021-01-06
-7.64450276670007,-40.4706865367968,2021-01-06
-8.14256805460077,-34.9386056630067,2021-01-06
-9.32487779559662,-40.5196421179546,2021-01-06
-7.74358422564402,-37.6238668776184,2021-01-08
-8.82996092372174,-35.0391341399876,2021-01-08
-8.86395800670854,-39.8962734462567,2021-01-08
-8.02928575004742,-34.9829242770637,2021-01-08
-8.06159897040793,-34.8891692142323,2021-01-08
-9.32487779559662,-40.5196421179546,2021-01-08
-8.02336198876562,-34.8674819188986,2021-01-08
-8.24235244545179,-35.5528675623954,2021-01-08
-8.86395800670854,-39.8962734462567,2021-01-09
-7.68926803489769,-35.5313118657298,2021-01-09
-7.94947830450601,-34.8901516140631,2021-01-09
-7.94216611278255,-38.2197434607745,2021-01-10
-8.03018933623538,-34.8668732751734,2021-01-10
-8.01777628298587,-34.9055233641799,2021-01-10
-7.93483050097348,-34.8565966062119,2021-01-11
-8.22525524593568,-34.9543596178251,2021-01-11
-8.00936074984761,-34.8548040110526,2021-01-11
-8.44228599987785,-35.0190815013892,2021-01-11
-9.32487779559662,-40.5196421179546,2021-01-11
-7.94216611278255,-38.2197434607745,2021-01-11
-7.90036520358392,-34.9043545949437,2021-01-11
-9.32487779559662,-40.5196421179546,2021-01-11
-8.80830715700408,-34.9550784055645,2021-01-13
-8.50021884520259,-37.2368407276293,2021-01-13
-7.64450276670007,-40.4706865367968,2021-01-13
-7.79164321353201,-39.3031708886797,2021-01-13
-7.79164321353201,-39.3031708886797,2021-01-13
-9.10604026643426,-36.7473518189581,2021-01-14
-8.10898934781251,-34.9750454461907,2021-01-14
-8.29593248019234,-35.9796334126478,2021-01-14
-8.01609570791105,-34.8670336178861,2021-01-14
-9.32487779559662,-40.5196421179546,2021-01-14
-8.02508224712872,-34.9070229470285,2021-01-15
-7.79164321353201,-39.3031708886797,2021-01-15
-8.02909763147136,-34.9381349563742,2021-01-15
-8.10446090846907,-34.9131853425458,2021-01-15
-8.04323969572831,-34.9486211049743,2021-01-15
-8.11561026284685,-35.0260777184204,2021-01-15
-8.30286962840048,-35.0347017682507,2021-01-15
-8.09317130257735,-34.9689620102676,2021-01-15
-8.24116561347452,-34.9757625833355,2021-01-15
-7.82839101452753,-34.9193409995183,2021-01-16
-7.90726494615427,-34.9023022387195,2021-01-16
-9.10604026643426,-36.7473518189581,2021-01-16
-8.10962828732127,-34.8917048395106,2021-01-16
-8.50021884520259,-37.2368407276293,2021-01-16
-8.02903890100453,-34.9360160000874,2021-01-16
-8.50021884520259,-37.2368407276293,2021-01-19
-9.32487779559662,-40.5196421179546,2021-01-19
-8.50021884520259,-37.2368407276293,2021-01-20
-8.81100541756774,-34.9511309911824,2021-01-18
-8.81638451482229,-34.9134053302901,2021-01-18
-8.22649844784902,-35.5294568511098,2021-01-18
-8.10103596817206,-34.9300506152467,2021-01-18
-7.68926803489769,-35.5313118657298,2021-01-18
-9.10604026643426,-36.7473518189581,2021-01-18
-8.05854134131945,-34.9106373192364,2021-01-18
-8.-8078738085949,-34.9979221500624,2021-01-18
-7.96938122535191,-35.5516869655155,2021-01-18
-8.50021884520259,-37.2368407276293,2021-01-18
-8.12949534998612,-34.9574908733883,2021-01-19
-8.22649844784902,-35.5294568511098,2021-01-18
-8.03275350545894,-34.8857165418316,2021-01-18
-8.07500266884046,-34.9318392335941,2021-01-18
-9.10604026643426,-36.7473518189581,2021-01-19
-8.81162154667356,-35.0217916272841,2021-01-19
-7.94216611278255,-38.2197434607745,2021-01-19
-7.78672377291584,-34.8425111230925,2021-01-19
-8.02705460672342,-34.9874038079294,2021-01-19
-7.92039371148456,-40.1680433338936,2021-01-01
-7.93698757059828,-34.9030405730594,2021-01-01
-7.58358891752727,-34.9572264703845,2021-01-02
-8.26589627157805,-35.9533962044871,2021-01-02
-9.10604026643426,-36.7473518189581,2021-01-06
-7.96920128749563,-34.8424550970187,2021-01-06
-7.90913528395086,-34.9125734955466,2021-01-01
-8.81247609961677,-34.9469460575519,2021-01-01
-8.41099392517145,-39.2853988578635,2021-01-01
-9.10604026643426,-36.7473518189581,2021-01-01
-8.02923501791209,-34.9928427732731,2021-01-02
-8.76632663291361,-35.6972544458122,2021-01-02
-8.04529558965793,-34.9166798847633,2021-01-03
-9.32487779559662,-40.5196421179546,2021-01-03
-7.79707084279877,-34.9202251514432,2021-01-03
-7.94216611278255,-38.2197434607745,2021-01-03
-7.92039371148456,-40.1680433338936,2021-01-04
-8.93340823928592,-38.3017194616539,2021-01-04
-7.94216611278255,-38.2197434607745,2021-01-05
-8.03695373936917,-34.8820316258287,2021-01-05
-9.10604026643426,-36.7473518189581,2021-01-06
-7.64450276670007,-40.4706865367968,2021-01-06
-7.79164321353201,-39.3031708886797,2021-01-06
-8.00135176981636,-34.9263350043304,2021-01-06
-9.10604026643426,-36.7473518189581,2021-01-06
-8.07454044451806,-34.9252571111933,2021-01-08
-8.12171188095999,-34.8966631769895,2021-01-08
-8.00349429863549,-34.8941083880537,2021-01-08
-8.93340823928592,-38.3017194616539,2021-01-09
-8.17469380066713,-34.9315867889771,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-09
-8.13527831518184,-34.9696400836474,2021-01-09
-8.76632663291361,-35.6972544458122,2021-01-09
-8.28192265245972,-35.5972317218264,2021-01-10
-8.25936509045427,-36.6527829900231,2021-01-10
-8.11460750074733,-34.9528395149631,2021-01-10
-8.08709474128626,-34.9669208801483,2021-01-10
-8.25936509045427,-36.6527829900231,2021-01-10
-8.01147470537548,-34.4948701424776,2021-01-10
-7.77009296457199,-34.8977101148735,2021-01-11
-8.67022542891995,-35.1919352274429,2021-01-11
-8.23164298685995,-34.9771431146497,2021-01-11
-7.95010479870027,-34.8496101068066,2021-01-11
-8.08935638415756,-34.9589409533996,2021-01-11
-7.64450276670007,-40.4706865367968,2021-01-11
-8.81109387490097,-34.8916050952401,2021-01-13
-8.07713979515225,-34.8966748562887,2021-01-13
-8.04717690562195,-34.8888552545529,2021-01-14
-7.94216611278255,-38.2197434607745,2021-01-14
-8.05763996951702,-34.8889862067335,2021-01-14
-7.94216611278255,-38.2197434607745,2021-01-14
-8.11827324685165,-34.9935157438089,2021-01-14
-8.27860969582637,-35.9819388348443,2021-01-14
-8.11312679512332,-35.0908677512302,2021-01-14
-7.77837231290872,-35.5690574067551,2021-01-14
-8.-8117492538733,-34.4938129134076,2021-01-14
-7.91223988433394,-34.4900793424174,2021-01-15
-8.18827655629998,-34.9259151054532,2021-01-15
-8.80121813879423,-34.8653927751981,2021-01-15
-8.02286251784663,-34.8685896599152,2021-01-15
-7.74982356211401,-34.8576233458612,2021-01-15
-8.03038387568012,-34.8668577463584,2021-01-15
-7.99053395546574,-34.8453401389458,2021-01-15
-7.78062544685292,-34.8994600106137,2021-01-15
-8.50021884520259,-37.2368407276293,2021-01-15
-8.14440173630226,-34.9316291695585,2021-01-15
-8.04104823096534,-34.9082889810853,2021-01-16
-8.01566125028402,-34.9100659857434,2021-01-16
-8.41099392517145,-39.2853988578635,2021-01-16
-8.22649844784902,-35.5294568511098,2021-01-16
-8.10007641589936,-34.9849399915901,2021-01-16
-8.01543532584853,-34.9077042146787,2021-01-19
-9.32487779559662,-40.5196421179546,2021-01-19
-8.03072394131548,-34.9101295253161,2021-01-19
-8.04862226196355,-34.8784516887054,2021-01-19
-9.32487779559662,-40.5196421179546,2021-01-19
-8.22649844784902,-35.5294568511098,2021-01-19
-9.10604026643426,-36.7473518189581,2021-01-19
-8.17389393717028,-34.9353973715149,2021-01-19
-9.32487779559662,-40.5196421179546,2021-01-18
-8.08925288226428,-34.9717508969087,2021-01-18
-8.05703305879655,-34.9209569900147,2021-01-18
-7.93708889658997,-34.8955196661765,2021-01-18
-8.24235244545179,-35.5528675623954,2021-01-18
-8.00784976028196,-34.9339875673997,2021-01-18
-7.79164321353201,-39.3031708886797,2021-01-19
-8.80454161573938,-34.9095276810613,2021-01-19
-8.06345435535899,-34.3487820722591,2021-01-19
-7.81810914625969,-34.9043663226799,2021-01-19
-7.58358891752727,-34.9572264703845,2021-01-17
-7.94919789955032,-34.8768426450613,2021-01-18
-7.96938122535191,-35.5516869655155,2021-01-18
-7.93078538582675,-34.9005622090939,2021-01-18
-7.94216611278255,-38.2197434607745,2021-01-18
-8.67022542891995,-35.1919352274429,2021-01-18
-7.96025253014079,-34.8406347443083,2021-01-18
-8.06144774396638,-34.9196666226748,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-18
-8.00219963588282,-34.8849713786975,2021-01-18
-8.30812668145466,-35.0777543639694,2021-01-19
-8.05660037452112,-34.8913592371177,2021-01-01
-8.50021884520259,-37.2368407276293,2021-01-01
-8.81053993275204,-34.9769734161102,2021-01-02
-8.02881327124063,-34.4904361459549,2021-01-06
-7.79951639347428,-34.9314105530078,2021-01-06
-8.07898581527043,-34.9220772948959,2021-01-08
-7.92039371148456,-40.1680433338936,2021-01-08
-7.87274207418815,-34.9190873599683,2021-01-08
-8.22649844784902,-35.5294568511098,2021-01-08
-8.50021884520259,-37.2368407276293,2021-01-08
-7.92039371148456,-40.1680433338936,2021-01-08
-7.97440605748927,-34.8638224090733,2021-01-08
-8.-8013638885178,-34.9239382923471,2021-01-01
-7.64450276670007,-40.4706865367968,2021-01-01
-8.24190376607607,-36.1839878538653,2021-01-01
-8.06394194346274,-34.8918781032257,2021-01-01
-8.01583621497407,-34.8800025883383,2021-01-02
-9.32487779559662,-40.5196421179546,2021-01-02
-8.08602409963343,-34.9658868359477,2021-01-02
-8.12376916822045,-34.9569680467062,2021-01-02
-8.50021884520259,-37.2368407276293,2021-01-02
-7.98150614980994,-34.8384385261429,2021-01-03
-7.92039371148456,-40.1680433338936,2021-01-03
-8.30973154817373,-34.4984822985314,2021-01-03
-7.72946009735602,-34.8266565078375,2021-01-03
-8.02692561975839,-34.9764576693506,2021-01-04
-8.11116469528366,-34.8900818503728,2021-01-04
-7.68926803489769,-35.5313118657298,2021-01-04
-7.98326007029316,-34.8603095770287,2021-01-04
-8.80671166187135,-34.9985077676161,2021-01-04
-8.01208100307761,-34.8551014006885,2021-01-06
-8.21741161528604,-34.9238038789605,2021-01-06
-7.68926803489769,-35.5313118657298,2021-01-06
-8.28193041083016,-35.0580008236542,2021-01-06
-7.90761511272522,-34.9158822972321,2021-01-07
-7.92520048443196,-34.3489492258441,2021-01-07
-7.92955467370416,-36.3741316477206,2021-01-08
-8.00929926157951,-34.9659088480855,2021-01-09
-9.10604026643426,-36.7473518189581,2021-01-09
-7.58358891752727,-34.9572264703845,2021-01-09
-7.77837231290872,-35.5690574067551,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-09
-7.83641931928871,-34.4910450066382,2021-01-10
-8.10024117968874,-34.9642207569011,2021-01-10
-8.02716112994713,-34.8904512735821,2021-01-10
-8.14801502032544,-34.9186256735458,2021-01-10
-8.28848567149091,-35.0385531329905,2021-01-10
-8.04070510255697,-34.8796070202464,2021-01-10
-8.22649844784902,-35.5294568511098,2021-01-10
-8.09119921060909,-35.0174879636734,2021-01-10
-7.92955467370416,-36.3741316477206,2021-01-11
-8.13167018985973,-34.9520788335285,2021-01-11
-8.07554352067103,-34.9358833536245,2021-01-11
-8.67022542891995,-35.1919352274429,2021-01-11
-7.91319886669059,-34.8414926301471,2021-01-11
-8.04529209557037,-34.9399073660348,2021-01-11
-7.99160740337731,-35.0451411080461,2021-01-11
-8.39489861095577,-35.0641056361706,2021-01-11
-8.81944969096701,-34.9289909237007,2021-01-11
-7.99412083795974,-34.8980334777382,2021-01-11
-8.87588787473341,-36.1083104262011,2021-01-14
-8.29512147822977,-35.0579709580826,2021-01-15
-8.80532442291083,-34.4909516545068,2021-01-15
-8.50021884520259,-37.2368407276293,2021-01-15
-8.50021884520259,-37.2368407276293,2021-01-15
-8.27613326423902,-35.9642481472244,2021-01-15
-7.68926803489769,-35.5313118657298,2021-01-15
-7.96593965640063,-34.9173009128822,2021-01-15
-8.80574057297041,-34.8893773480156,2021-01-15
-8.06017321746496,-34.8842262384033,2021-01-16
-7.68926803489769,-35.5313118657298,2021-01-16
-7.74358422564402,-37.6238668776184,2021-01-16
-8.32016994297619,-35.0102499815009,2021-01-16
-7.91678775990872,-34.8445696749021,2021-01-16
-8.13895999109751,-34.9047265105657,2021-01-20
-8.12403803280466,-35.0290783549952,2021-01-20
-8.01509343141813,-34.9788427569523,2021-01-20
-7.82884110859018,-34.8988237528487,2021-01-20
-9.10604026643426,-36.7473518189581,2021-01-20
-7.68926803489769,-35.5313118657298,2021-01-21
-8.11098466704702,-34.8915291040193,2021-01-21
-8.05415794795041,-34.8818229205248,2021-01-19
-8.09059491404699,-34.8876529003644,2021-01-19
-9.10604026643426,-36.7473518189581,2021-01-18
-8.02351252477329,-34.9038569613887,2021-01-20
-8.01270855471451,-34.8720950447779,2021-01-20
-8.25936509045427,-36.6527829900231,2021-01-21
-7.90329773837159,-34.9165141400262,2021-01-21
-9.32487779559662,-40.5196421179546,2021-01-21
-7.94216611278255,-38.2197434607745,2021-01-22
-9.32487779559662,-40.5196421179546,2021-01-22
-7.-7995602950833,-34.8948089454031,2021-01-22
-7.79164321353201,-39.3031708886797,2021-01-22
-8.13140367637393,-34.9620091259843,2021-01-22
-9.10604026643426,-36.7473518189581,2021-01-22
-8.22414611249318,-34.9321424262326,2021-01-21
-8.02656316700674,-34.3491848589521,2021-01-21
-7.78905312049681,-34.9086686833118,2021-01-21
-8.10673714233636,-34.9479031471721,2021-01-21
-7.96938122535191,-35.5516869655155,2021-01-21
-7.94216611278255,-38.2197434607745,2021-01-21
-9.10604026643426,-36.7473518189581,2021-01-21
-8.07965823905555,-34.9664543346709,2021-01-20
-7.79164321353201,-39.3031708886797,2021-01-20
-8.11821900859108,-34.9422489689923,2021-01-20
-8.04853260975242,-34.9174086838634,2021-01-01
-8.67022542891995,-35.1919352274429,2021-01-01
-7.92039371148456,-40.1680433338936,2021-01-01
-8.27702049169802,-35.0250664909972,2021-01-03
-8.22359709240535,-34.9547260828302,2021-01-02
-7.92039371148456,-40.1680433338936,2021-01-03
-7.92955467370416,-36.3741316477206,2021-01-06
-8.15608099942195,-34.9153399523975,2021-01-06
-8.07284167236401,-34.8987597784026,2021-01-06
-7.92039371148456,-40.1680433338936,2021-01-06
-7.93041690533397,-34.8232423341211,2021-01-06
-8.23123253154555,-34.9829241026427,2021-01-07
-7.90874572931423,-34.8973748866869,2021-01-07
-8.80183768095119,-34.9703493144017,2021-01-07
-8.50021884520259,-37.2368407276293,2021-01-12
-8.22649844784902,-35.5294568511098,2021-01-16
-8.06085407004193,-34.4870907778913,2021-01-02
-8.27601243249223,-35.9991622786769,2021-01-02
-8.02574194955917,-34.8846084588268,2021-01-03
-8.50021884520259,-37.2368407276293,2021-01-03
-8.02455687838221,-35.0049628639134,2021-01-04
-9.10604026643426,-36.7473518189581,2021-01-04
-8.01869697172605,-34.8802060188672,2021-01-04
-8.20852303615957,-34.9211817330225,2021-01-04
-8.87588787473341,-36.1083104262011,2021-01-04
-7.94216611278255,-38.2197434607745,2021-01-04
-7.79897223212568,-34.8979207302337,2021-01-04
-8.06740792469652,-34.9273083915362,2021-01-04
-8.50021884520259,-37.2368407276293,2021-01-04
-7.99693778852274,-34.4908461047588,2021-01-04
-8.11778638390383,-35.0236224232048,2021-01-05
-7.79671451107905,-34.8509536759088,2021-01-06
-8.80152976231443,-34.9514944902322,2021-01-06
-7.74256001666181,-34.8307071929114,2021-01-06
-8.03862151115272,-34.8784118099918,2021-01-06
-8.61339794743825,-39.0362866705957,2021-01-06
-8.50021884520259,-37.2368407276293,2021-01-07
-7.94251419479882,-34.8667791706082,2021-01-07
-7.92039371148456,-40.1680433338936,2021-01-08
-8.22134127658028,-34.9630523933695,2021-01-08
-8.29335350718875,-35.0423231306335,2021-01-08
-9.32487779559662,-40.5196421179546,2021-01-08
-9.10604026549867,-36.7473519097688,2021-01-09
-9.32487779559662,-40.5196421179546,2021-01-09
-7.99888034385104,-34.9285243730695,2021-01-09
-7.92955467370416,-36.3741316477206,2021-01-09
